run,baudrate,fer,file_name,file_size_bytes,transfer_time_sec,throughput_bps,retransmissions

1,19200,700,0.050,penguin.gif,10968,7.263,1510,0
1,19200,700,0.050,penguin.gif,10968,8.048,1363,4
1,19200,700,0.050,penguin.gif,10968,8.800,1246,4
1,19200,700,0.050,penguin.gif,10968,7.263,1510,0
1,19200,700,0.050,penguin.gif,10968,8.030,1366,2
1,19200,700,0.050,penguin.gif,10968,8.791,1248,4
1,19200,700,0.050,penguin.gif,10968,8.031,1366,2
1,19200,700,0.050,penguin.gif,10968,8.023,1367,2
1,19200,700,0.050,penguin.gif,10968,8.022,1367,2
1,19200,700,0.050,penguin.gif,10968,8.792,1247,4
1,19200,700,0.100,penguin.gif,10968,11.079,990,10
1,19200,700,0.100,penguin.gif,10968,8.792,1248,4
1,19200,700,0.100,penguin.gif,10968,10.304,1064,8
1,19200,700,0.100,penguin.gif,10968,9.302,1179,6
1,19200,700,0.100,penguin.gif,10968,8.055,1362,4
1,19200,700,0.100,penguin.gif,10968,8.791,1248,4
1,19200,700,0.100,penguin.gif,10968,8.032,1366,2
1,19200,700,0.100,penguin.gif,10968,8.784,1249,4
1,19200,700,0.100,penguin.gif,10968,8.792,1247,4
1,19200,700,0.100,penguin.gif,10968,14.799,741,6
1,19200,800,0.000,penguin.gif,10968,7.248,1513,0
1,19200,800,0.000,penguin.gif,10968,7.246,1514,0
1,19200,800,0.000,penguin.gif,10968,7.248,1513,0
1,19200,800,0.000,penguin.gif,10968,7.247,1513,0
1,19200,800,0.000,penguin.gif,10968,7.248,1513,0
1,19200,800,0.000,penguin.gif,10968,7.247,1513,0
1,19200,800,0.000,penguin.gif,10968,7.248,1513,0
1,19200,800,0.000,penguin.gif,10968,7.247,1513,0
1,19200,800,0.000,penguin.gif,10968,7.247,1513,0
1,19200,800,0.000,penguin.gif,10968,7.247,1513,0
1,19200,800,0.010,penguin.gif,10968,7.248,1513,0
1,19200,800,0.010,penguin.gif,10968,7.247,1513,0
1,19200,800,0.010,penguin.gif,10968,7.247,1513,0
1,19200,800,0.010,penguin.gif,10968,7.247,1513,0
1,19200,800,0.010,penguin.gif,10968,7.247,1513,0
1,19200,800,0.010,penguin.gif,10968,7.247,1514,0
1,19200,800,0.010,penguin.gif,10968,7.871,1393,2
1,19200,800,0.010,penguin.gif,10968,7.248,1513,0
1,19200,800,0.010,penguin.gif,10968,7.247,1513,0
1,19200,800,0.010,penguin.gif,10968,10.248,1070,1
1,19200,800,0.050,penguin.gif,10968,7.271,1508,2
1,19200,800,0.050,penguin.gif,10968,8.120,1351,2
1,19200,800,0.050,penguin.gif,10968,9.423,1164,5
1,19200,800,0.050,penguin.gif,10968,7.247,1513,0
1,19200,800,0.050,penguin.gif,10968,7.248,1513,0
1,19200,800,0.050,penguin.gif,10968,8.119,1351,2
1,19200,800,0.050,penguin.gif,10968,8.111,1352,2
1,19200,800,0.050,penguin.gif,10968,8.118,1351,2
1,19200,800,0.050,penguin.gif,10968,7.248,1513,0
1,19200,800,0.050,penguin.gif,10968,8.119,1351,2
1,19200,800,0.100,penguin.gif,10968,8.119,1351,2
1,19200,800,0.100,penguin.gif,10968,8.984,1221,4
1,19200,800,0.100,penguin.gif,10968,8.575,1279,5
1,19200,800,0.100,penguin.gif,10968,8.119,1351,2
1,19200,800,0.100,penguin.gif,10968,9.007,1218,6
1,19200,800,0.100,penguin.gif,10968,8.119,1351,2
1,19200,800,0.100,penguin.gif,10968,9.024,1215,6
1,19200,800,0.100,penguin.gif,10968,8.126,1350,2
1,19200,800,0.100,penguin.gif,10968,7.247,1513,0
1,19200,800,0.100,penguin.gif,10968,10.727,1022,8
1,38400,50,0.000,penguin.gif,10968,5.402,2030,0
1,38400,50,0.000,penguin.gif,10968,5.344,2053,0
1,38400,50,0.000,penguin.gif,10968,5.383,2037,0
1,38400,50,0.000,penguin.gif,10968,5.335,2056,0
1,38400,50,0.000,penguin.gif,10968,5.384,2037,0
1,38400,50,0.000,penguin.gif,10968,5.376,2040,0
1,38400,50,0.000,penguin.gif,10968,5.383,2038,0
1,38400,50,0.000,penguin.gif,10968,5.368,2043,0
1,38400,50,0.000,penguin.gif,10968,5.335,2056,0
1,38400,50,0.000,penguin.gif,10968,5.359,2047,0
1,38400,50,0.010,penguin.gif,10968,5.439,2017,4
1,38400,50,0.010,penguin.gif,10968,8.472,1295,5
1,38400,50,0.010,penguin.gif,10968,5.399,2031,2
1,38400,50,0.010,penguin.gif,10968,5.423,2023,4
1,38400,50,0.010,penguin.gif,10968,5.471,2005,6
1,38400,50,0.010,penguin.gif,10968,5.472,2004,7
1,38400,50,0.010,penguin.gif,10968,5.438,2017,6
1,38400,50,0.010,penguin.gif,10968,5.448,2013,4
1,38400,50,0.010,penguin.gif,10968,5.479,2002,6
1,38400,50,0.010,penguin.gif,10968,5.440,2016,4
1,38400,50,0.050,penguin.gif,10968,5.983,1833,37
1,38400,50,0.050,penguin.gif,10968,5.743,1910,25
1,38400,50,0.050,penguin.gif,10968,11.792,930,28
1,38400,50,0.050,penguin.gif,10968,5.823,1883,26
1,38400,50,0.050,penguin.gif,10968,8.640,1269,19
1,38400,50,0.050,penguin.gif,10968,14.847,739,31
1,38400,50,0.050,penguin.gif,10968,8.799,1247,28
1,38400,50,0.050,penguin.gif,10968,5.760,1904,26
1,38400,50,0.050,penguin.gif,10968,5.616,1953,16
1,38400,50,0.050,penguin.gif,10968,5.614,1954,16
1,38400,50,0.100,penguin.gif,10968,12.008,913,40
1,38400,50,0.100,penguin.gif,10968,5.919,1853,34
1,38400,50,0.100,penguin.gif,10968,15.120,725,51
1,38400,50,0.100,penguin.gif,10968,6.023,1821,43
1,38400,50,0.100,penguin.gif,10968,6.128,1790,50
1,38400,50,0.100,penguin.gif,10968,14.791,742,30
1,38400,50,0.100,penguin.gif,10968,9.111,1204,50
1,38400,50,0.100,penguin.gif,10968,8.903,1232,36
1,38400,50,0.100,penguin.gif,10968,9.015,1217,41
1,38400,50,0.100,penguin.gif,10968,6.031,1819,41
1,38400,100,0.000,penguin.gif,10968,4.767,2301,0
1,38400,100,0.000,penguin.gif,10968,4.760,2304,0
1,38400,100,0.000,penguin.gif,10968,4.735,2317,0
1,38400,100,0.000,penguin.gif,10968,4.784,2293,0
1,38400,100,0.000,penguin.gif,10968,4.751,2308,0
1,38400,100,0.000,penguin.gif,10968,4.759,2304,0
1,38400,100,0.000,penguin.gif,10968,4.769,2300,0
1,38400,100,0.000,penguin.gif,10968,4.808,2281,0
1,38400,100,0.000,penguin.gif,10968,4.734,2317,0
1,38400,100,0.000,penguin.gif,10968,4.735,2316,0
1,38400,100,0.010,penguin.gif,10968,4.831,2270,2
1,38400,100,0.010,penguin.gif,10968,4.827,2272,2
1,38400,100,0.010,penguin.gif,10968,4.776,2297,0
1,38400,100,0.010,penguin.gif,10968,4.831,2271,2
1,38400,100,0.010,penguin.gif,10968,4.767,2301,0
1,38400,100,0.010,penguin.gif,10968,4.831,2270,2
1,38400,100,0.010,penguin.gif,10968,7.808,1405,3
1,38400,100,0.010,penguin.gif,10968,4.807,2282,2
1,38400,100,0.010,penguin.gif,10968,4.760,2304,0
1,38400,100,0.010,penguin.gif,10968,4.759,2305,0
1,38400,100,0.050,penguin.gif,10968,5.132,2137,14
1,38400,100,0.050,penguin.gif,10968,8.127,1350,14
1,38400,100,0.050,penguin.gif,10968,4.920,2229,6
1,38400,100,0.050,penguin.gif,10968,5.160,2126,14
1,38400,100,0.050,penguin.gif,10968,5.302,2069,19
1,38400,100,0.050,penguin.gif,10968,5.144,2132,13
1,38400,100,0.050,penguin.gif,10968,8.095,1355,12
1,38400,100,0.050,penguin.gif,10968,4.936,2222,7
1,38400,100,0.050,penguin.gif,10968,4.967,2208,8
1,38400,100,0.050,penguin.gif,10968,5.055,2170,10
1,38400,100,0.100,penguin.gif,10968,5.615,1953,29
1,38400,100,0.100,penguin.gif,10968,5.248,2090,17
1,38400,100,0.100,penguin.gif,10968,11.319,969,23
1,38400,100,0.100,penguin.gif,10968,8.167,1343,17
1,38400,100,0.100,penguin.gif,10968,5.336,2055,20
1,38400,100,0.100,penguin.gif,10968,5.455,2011,24
1,38400,100,0.100,penguin.gif,10968,8.376,1310,23
1,38400,100,0.100,penguin.gif,10968,8.471,1295,27
1,38400,100,0.100,penguin.gif,10968,5.391,2035,21
1,38400,100,0.100,penguin.gif,10968,5.303,2068,19
1,38400,200,0.000,penguin.gif,10968,4.454,2462,0
1,38400,200,0.000,penguin.gif,10968,4.472,2452,0
1,38400,200,0.000,penguin.gif,10968,4.455,2462,0
1,38400,200,0.000,penguin.gif,10968,4.471,2453,0
1,38400,200,0.000,penguin.gif,10968,4.456,2462,0
1,38400,200,0.000,penguin.gif,10968,4.454,2462,0
1,38400,200,0.000,penguin.gif,10968,4.472,2453,0
1,38400,200,0.000,penguin.gif,10968,4.463,2458,0
1,38400,200,0.000,penguin.gif,10968,4.455,2462,0
1,38400,200,0.000,penguin.gif,10968,4.480,2448,0
1,38400,200,0.010,penguin.gif,10968,4.679,2344,4
1,38400,200,0.010,penguin.gif,10968,4.496,2440,0
1,38400,200,0.010,penguin.gif,10968,4.463,2457,0
1,38400,200,0.010,penguin.gif,10968,4.463,2458,0
1,38400,200,0.010,penguin.gif,10968,4.472,2453,0
1,38400,200,0.010,penguin.gif,10968,4.576,2397,2
1,38400,200,0.010,penguin.gif,10968,4.471,2453,0
1,38400,200,0.010,penguin.gif,10968,4.575,2397,2
1,38400,200,0.010,penguin.gif,10968,4.567,2402,2
1,38400,200,0.010,penguin.gif,10968,4.479,2449,0
1,38400,200,0.050,penguin.gif,10968,5.263,2084,14
1,38400,200,0.050,penguin.gif,10968,5.040,2176,10
1,38400,200,0.050,penguin.gif,10968,4.688,2340,4
